# Stars — format: id,name,ra_hours,dec_degrees,magnitude,type
# To expand: replace with HYG Database CSV (github.com/astronexus/HYG-Database)
# Stars from HYG Database — id,name,ra_hours,dec_degrees,magnitude,type
HIP92787,HIP 92787,18.908045,10.632514,7.31,star
HIP92788,HIP 92788,18.908085,-45.486268,6.65,star
HIP92790,HIP 92790,18.908262,52.701273,7.54,star
HIP92789,HIP 92789,18.908264,18.615281,8.83,star
HIP92792,HIP 92792,18.908401,-19.93007,9.17,star
HIP92791,12Del2Lyr,18.908412,36.898613,4.22,star
HIP92793,HIP 92793,18.908453,58.735606,7.7,star
HIP92795,HIP 92795,18.908484,-53.556584,8.64,star
HIP92794,HIP 92794,18.908498,1.897486,7.44,star
HIP92796,HIP 92796,18.908571,11.469538,8.84,star
HIP92797,HIP 92797,18.908656,12.057139,8.3,star
HIP92798,HIP 92798,18.908907,-22.581327,10.01,star
HIP92799,HIP 92799,18.909011,-49.879074,6.58,star
HIP92800,HIP 92800,18.909126,20.6153,6.85,star
HIP92801,HIP 92801,18.909203,11.475079,9.53,star
HIP92802,HIP 92802,18.90941,-42.116592,9.15,star
HIP92803,HIP 92803,18.909454,18.174571,9.3,star
HIP92804,HIP 92804,18.909693,-39.928528,8.83,star
HIP92805,HIP 92805,18.909831,-28.703745,8.28,star
HIP92806,HIP 92806,18.909975,9.685686,7.38,star
HIP92807,HIP 92807,18.910117,1.887477,7.4,star
HIP92808,HIP 92808,18.910581,-26.890066,7.8,star
HIP92809,HIP 92809,18.910598,30.329349,9.14,star
HIP92810,HIP 92810,18.910616,-39.562214,8.7,star
HIP92811,HIP 92811,18.910836,-0.736398,9.31,star
HIP92812,HIP 92812,18.911112,-40.580088,7.84,star
HIP92813,HIP 92813,18.911357,19.842598,7.73,star
HIP92814,HIP 92814,18.911976,-15.603036,5.08,star
HIP92815,HIP 92815,18.912155,-50.168819,8.57,star
HIP92816,HIP 92816,18.912244,-43.715396,8.95,star
HIP92818,113    Her,18.912468,22.645076,4.57,star
HIP92819,HIP 92819,18.912493,3.46845,8.24,star
HIP92817,HIP 92817,18.912498,-82.418031,10.79,star
HIP92820,HIP 92820,18.912763,-48.947739,7.22,star
HIP92821,HIP 92821,18.91292,7.945954,8.66,star
HIP92822,HIP 92822,18.913095,48.859401,5.84,star
HIP92823,HIP 92823,18.913144,-19.863576,9.24,star
HIP92824,Chi Oct,18.91323,-87.605843,5.29,star
HIP92825,HIP 92825,18.913406,15.342675,7.08,star
HIP92826,HIP 92826,18.913951,1.197626,9.38,star
HIP92827,HIP 92827,18.914149,30.032813,7.62,star
HIP92828,HIP 92828,18.914374,-34.250549,9.45,star
HIP92830,HIP 92830,18.914396,7.400889,8.63,star
HIP92829,HIP 92829,18.914404,33.980946,7.68,star
HIP92831,HIP 92831,18.914494,41.602723,5.46,star
HIP92832,HIP 92832,18.914545,31.147181,7.28,star
HIP92833,HIP 92833,18.914588,33.968576,5.99,star
HIP92834,HIP 92834,18.914717,-21.954005,9.42,star
HIP92835,HIP 92835,18.914853,51.308276,7.96,star
HIP92837,HIP 92837,18.915101,1.121587,7.39,star
HIP92838,HIP 92838,18.915187,-10.516285,7.05,star
HIP92839,HIP 92839,18.915468,-35.734581,8.51,star
HIP92840,HIP 92840,18.916355,-53.437106,7.99,star
HIP92841,HIP 92841,18.916823,-35.121109,8.52,star
HIP92842,HIP 92842,18.917814,16.283347,9.83,star
HIP92843,HIP 92843,18.918149,-8.811171,8.34,star
HIP92844,HIP 92844,18.918584,-64.324124,8.16,star
HIP92845,35Nu 2Sgr,18.918649,-22.671328,5.0,star
HIP92846,HIP 92846,18.918755,-33.770416,9.35,star
HIP92847,HIP 92847,18.919252,36.74171,7.93,star
HIP92848,HIP 92848,18.919633,64.53133,9.81,star
HIP92849,HIP 92849,18.920458,32.604646,7.66,star
HIP92850,HIP 92850,18.920795,38.045724,8.6,star
HIP92851,HIP 92851,18.920801,32.400162,7.63,star
HIP92852,HIP 92852,18.920811,-15.748764,7.97,star
HIP92853,HIP 92853,18.92089,30.779997,8.09,star
HIP92854,HIP 92854,18.920912,-14.691064,7.26,star
HIP92855,Nunki,18.92109,-26.296722,2.05,star
HIP92856,HIP 92856,18.921121,17.200548,11.2,star
HIP92857,HIP 92857,18.921785,-43.885881,9.22,star
HIP92858,HIP 92858,18.921884,-37.498352,7.98,star
HIP92859,HIP 92859,18.922141,22.922116,9.18,star
HIP92860,HIP 92860,18.922205,32.643438,8.06,star
HIP92861,HIP 92861,18.922227,40.138834,8.35,star
HIP92862,13    Lyr,18.922249,43.946088,4.08,star
HIP92863,HIP 92863,18.922322,27.002675,7.97,star
HIP92864,HIP 92864,18.92237,-32.542846,8.38,star
HIP92865,HIP 92865,18.923091,9.34669,8.59,star
HIP92866,HIP 92866,18.92321,-37.386603,6.48,star
HIP92867,HIP 92867,18.923234,19.214866,8.36,star
HIP92868,HIP 92868,18.923683,-6.96735,10.73,star
HIP92869,HIP 92869,18.923793,40.177153,6.83,star
HIP92870,HIP 92870,18.923867,-29.213107,6.74,star
HIP92871,HIP 92871,18.924281,8.402507,10.1,star
HIP92872,HIP 92872,18.92429,6.61529,5.58,star
HIP92874,HIP 92874,18.924339,-8.186219,9.08,star
HIP92873,HIP 92873,18.924342,60.946246,7.54,star
HIP92876,HIP 92876,18.924546,13.222468,7.03,star
HIP92875,HIP 92875,18.924589,29.226625,8.48,star
HIP92877,HIP 92877,18.924731,-80.178059,8.69,star
HIP92878,HIP 92878,18.924743,-2.823577,9.28,star
HIP92880,HIP 92880,18.925068,-43.7029,8.3,star
HIP92879,HIP 92879,18.925112,14.384974,6.62,star
HIP92881,HIP 92881,18.925219,63.092721,7.95,star
HIP92882,HIP 92882,18.92528,-16.376635,5.56,star
HIP92883,HIP 92883,18.925912,-27.517062,9.38,star
HIP92884,HIP 92884,18.925912,-2.30657,7.79,star
HIP92885,HIP 92885,18.925928,47.440777,7.01,star
HIP92886,HIP 92886,18.926032,-46.343482,9.95,star
HIP92887,HIP 92887,18.926068,-71.067456,7.87,star
HIP92888,HIP 92888,18.926118,4.435369,7.44,star
HIP92889,HIP 92889,18.926149,67.380659,9.19,star
HIP92890,HIP 92890,18.926266,61.451718,9.08,star
HIP92891,HIP 92891,18.926587,42.06028,6.55,star
HIP92892,HIP 92892,18.926665,-34.644583,8.94,star
HIP92893,HIP 92893,18.926807,-62.117067,9.57,star
HIP92894,HIP 92894,18.92774,-74.67363,8.29,star
HIP92895,Kaveh,18.928023,4.265325,8.02,star
HIP92896,HIP 92896,18.92815,25.69503,7.92,star
HIP92899,HIP 92899,18.928795,-58.242828,8.32,star
HIP92898,HIP 92898,18.928798,12.908359,9.21,star
HIP92900,HIP 92900,18.929101,-16.349172,7.16,star
HIP92901,HIP 92901,18.929206,7.175559,6.7,star
HIP92902,HIP 92902,18.92936,-56.423375,6.77,star
HIP92903,HIP 92903,18.929389,12.91477,9.99,star
HIP92904,HIP 92904,18.92963,0.265152,7.38,star
HIP92905,HIP 92905,18.929635,0.344975,9.21,star
HIP92906,HIP 92906,18.92966,40.202871,8.5,star
HIP92907,HIP 92907,18.929913,-36.576644,9.04,star
HIP92908,HIP 92908,18.929939,80.945548,8.09,star
HIP92909,HIP 92909,18.930176,3.449778,7.07,star
HIP92910,HIP 92910,18.930182,-39.399117,8.92,star
HIP92911,HIP 92911,18.930345,30.312057,7.62,star
HIP92912,HIP 92912,18.930523,-18.533526,8.27,star
HIP92913,HIP 92913,18.930717,-14.815491,8.2,star
HIP92914,HIP 92914,18.930958,-0.739478,7.39,star
HIP92915,HIP 92915,18.931026,-42.126566,8.47,star
HIP92916,HIP 92916,18.931054,38.327991,12.07,star
HIP92917,HIP 92917,18.931349,-17.911015,8.32,star
HIP92918,HIP 92918,18.93138,-5.745216,7.46,star
HIP92919,HIP 92919,18.931449,23.55665,8.16,star
HIP92920,HIP 92920,18.931536,35.810553,6.67,star
HIP92921,HIP 92921,18.93182,46.51333,7.99,star
HIP92922,HIP 92922,18.931894,41.521806,9.12,star
HIP92923,HIP 92923,18.932228,-69.788379,8.5,star
HIP92924,HIP 92924,18.932427,-59.484352,8.82,star
HIP92925,HIP 92925,18.932466,49.800438,7.52,star
HIP92926,HIP 92926,18.932542,44.228376,6.92,star
HIP92927,HIP 92927,18.933004,-28.130231,8.06,star
HIP92928,HIP 92928,18.933331,-80.727885,6.57,star
HIP92929,HIP 92929,18.933448,-25.045742,7.37,star
HIP92930,HIP 92930,18.933469,7.126253,7.35,star
HIP92931,HIP 92931,18.93352,-23.173751,5.91,star
HIP92932,HIP 92932,18.933801,33.785591,8.16,star
HIP92933,HIP 92933,18.934262,33.789153,9.55,star
HIP92934,HIP 92934,18.934389,17.99534,6.64,star
HIP92935,HIP 92935,18.934759,56.661605,7.85,star
HIP92936,HIP 92936,18.934946,15.365652,7.66,star
HIP92937,HIP 92937,18.935034,18.10541,5.69,star
HIP92938,HIP 92938,18.935587,-56.524803,8.47,star
HIP92939,HIP 92939,18.935596,-70.487093,8.12,star
HIP92940,HIP 92940,18.935733,-29.476654,7.28,star
HIP92941,HIP 92941,18.935907,46.665701,9.37,star
HIP92942,HIP 92942,18.936073,-39.960054,8.67,star
HIP92943,HIP 92943,18.936084,7.935613,8.1,star
HIP92944,HIP 92944,18.93663,31.725038,8.54,star
HIP92945,HIP 92945,18.936753,-42.901669,11.91,star
HIP92946,Alya,18.936995,4.203595,4.62,star
HIP92947,HIP 92947,18.937191,-41.349623,8.88,star
HIP92948,HIP 92948,18.937232,-55.759344,8.71,star
HIP92950,HIP 92950,18.937328,-18.709457,6.63,star
HIP92949,HIP 92949,18.937335,-58.595138,8.52,star
HIP92951,Alya B,18.937401,4.202132,4.98,star
HIP92952,HIP 92952,18.937756,54.530022,10.53,star
HIP92953,HIP 92953,18.938044,-42.710676,5.35,star
HIP92954,HIP 92954,18.93824,23.070397,7.86,star
HIP92955,HIP 92955,18.938263,-0.804026,8.16,star
HIP92956,HIP 92956,18.938505,-34.313841,9.11,star
HIP92957,HIP 92957,18.938515,19.847722,8.02,star
HIP92958,HIP 92958,18.938549,-55.857648,7.89,star
HIP92959,HIP 92959,18.938856,-33.270778,7.78,star
HIP92960,HIP 92960,18.939103,-4.413519,10.12,star
HIP92961,HIP 92961,18.939239,45.514784,9.29,star
HIP92962,HIP 92962,18.939478,45.507043,8.39,star
HIP92963,HIP 92963,18.939628,-1.799863,6.2,star
HIP92966,HIP 92966,18.939777,-29.691884,8.78,star
HIP92964,HIP 92964,18.939775,-61.819163,7.06,star
HIP92965,HIP 92965,18.939772,-11.323324,7.1,star
HIP92967,HIP 92967,18.939959,9.162691,9.27,star
HIP92968,HIP 92968,18.940446,2.47119,6.14,star
HIP92969,HIP 92969,18.940481,65.258084,5.62,star
HIP92970,HIP 92970,18.940523,-75.848247,8.45,star
HIP92971,HIP 92971,18.940858,-40.582237,7.83,star
HIP92972,HIP 92972,18.940899,-31.689025,6.45,star
HIP92973,HIP 92973,18.941067,-43.350856,9.16,star
HIP92974,HIP 92974,18.941649,4.387893,8.38,star
HIP92975,HIP 92975,18.94174,-67.670031,8.48,star
HIP92976,HIP 92976,18.94183,-30.895057,8.79,star
HIP92977,HIP 92977,18.942232,-48.992256,6.65,star
HIP92978,HIP 92978,18.942261,46.766273,7.09,star
HIP92979,HIP 92979,18.942708,-52.288013,8.45,star
HIP92980,HIP 92980,18.942801,-23.148693,7.6,star
HIP92981,HIP 92981,18.942886,-54.567109,7.77,star
HIP92982,HIP 92982,18.942941,21.827552,8.61,star
HIP92983,HIP 92983,18.943513,47.656399,8.69,star
HIP92984,HIP 92984,18.943659,4.265128,6.71,star
HIP92985,HIP 92985,18.943822,-48.075679,7.74,star
HIP92986,HIP 92986,18.943883,28.198921,6.96,star
HIP92987,HIP 92987,18.944049,-72.845192,9.31,star
HIP92988,HIP 92988,18.944105,-33.448446,8.59,star
HIP92989,HIP 92989,18.944582,-37.343241,5.36,star
HIP92990,HIP 92990,18.944626,-65.476245,7.43,star
HIP92991,HIP 92991,18.944731,-51.027404,8.39,star
HIP92992,HIP 92992,18.944794,21.379273,7.84,star
HIP92993,HIP 92993,18.944862,-11.433797,9.03,star
HIP92994,HIP 92994,18.945315,-24.620726,7.51,star
HIP92995,HIP 92995,18.945631,-8.42891,7.75,star
HIP92996,HIP 92996,18.945689,-17.444101,7.09,star
HIP92997,48    Dra,18.945851,57.814851,5.67,star
HIP92998,HIP 92998,18.945881,-33.35406,9.35,star
HIP92999,HIP 92999,18.946043,-35.300242,8.85,star
HIP93000,HIP 93000,18.946138,-14.857677,7.15,star
HIP93001,HIP 93001,18.946195,27.660476,9.13,star
HIP93002,HIP 93002,18.946262,-30.028859,8.9,star
HIP93003,HIP 93003,18.946321,28.294604,9.33,star
HIP93004,HIP 93004,18.946444,-14.027989,7.8,star
HIP93005,HIP 93005,18.946472,-39.507927,7.62,star
HIP93006,HIP 93006,18.946736,-5.665675,8.4,star
HIP93007,HIP 93007,18.947047,68.292382,7.62,star
HIP93008,HIP 93008,18.94758,10.830848,9.44,star
HIP93009,HIP 93009,18.947683,-32.352868,8.41,star
HIP93010,HIP 93010,18.948113,-49.84527,8.52,star
HIP93011,HIP 93011,18.948157,48.693987,9.62,star
HIP93012,HIP 93012,18.948528,-62.801904,6.47,star
HIP93013,HIP 93013,18.948667,56.749375,7.11,star
HIP93014,HIP 93014,18.949036,-33.329452,7.16,star
HIP93015,Kap Pav,18.949177,-67.233495,4.4,star
HIP93016,HIP 93016,18.949463,2.46169,7.65,star
HIP93017,HIP 93017,18.950441,32.901273,5.2,star
HIP93019,HIP 93019,18.950519,51.504262,8.29,star
HIP93020,HIP 93020,18.950692,22.808462,8.08,star
HIP93021,HIP 93021,18.950735,-45.10288,11.39,star
HIP93023,HIP 93023,18.950822,25.999472,8.0,star
HIP93022,HIP 93022,18.950846,45.855954,7.39,star
HIP93024,HIP 93024,18.950889,32.138747,8.42,star
HIP93025,HIP 93025,18.950926,24.120363,9.09,star
HIP93026,Eta Sct,18.951019,-5.846314,4.83,star
HIP93027,HIP 93027,18.951189,-38.91444,7.15,star
HIP93028,HIP 93028,18.951243,1.500452,7.61,star
HIP93029,HIP 93029,18.951369,51.720966,7.9,star
HIP93030,HIP 93030,18.951373,24.925117,9.89,star
HIP93031,HIP 93031,18.95143,-36.749479,9.28,star
HIP93032,HIP 93032,18.951421,32.000807,7.28,star
HIP93033,HIP 93033,18.951716,16.730751,8.54,star
HIP93034,HIP 93034,18.95177,38.798459,7.32,star
HIP93035,HIP 93035,18.951796,-47.578571,8.14,star
HIP93036,HIP 93036,18.951807,-28.11584,8.91,star
HIP93037,HIP 93037,18.952096,34.855528,7.53,star
HIP93038,HIP 93038,18.952175,26.095882,7.32,star
HIP93039,HIP 93039,18.952565,-23.866225,10.24,star
HIP93041,HIP 93041,18.952622,-25.465112,8.3,star
HIP93040,HIP 93040,18.952625,-23.868814,10.44,star
HIP93042,HIP 93042,18.952936,36.469866,6.7,star
HIP93043,HIP 93043,18.9531,26.832035,9.04,star
HIP93044,HIP 93044,18.953212,14.83302,7.12,star
HIP93046,HIP 93046,18.953485,13.372497,7.2,star
HIP93045,HIP 93045,18.953482,6.02143,8.22,star
HIP93047,HIP 93047,18.953604,7.567363,12.86,star
HIP93048,HIP 93048,18.953855,53.93596,8.8,star
HIP93049,HIP 93049,18.953975,-43.917012,6.27,star
HIP93050,HIP 93050,18.954587,10.623643,8.86,star
HIP93051,64    Ser,18.954608,2.535346,5.56,star
HIP93052,HIP 93052,18.954668,-66.331809,7.61,star
HIP93053,HIP 93053,18.954816,62.396773,6.5,star
HIP93054,HIP 93054,18.95494,-38.80196,9.41,star
HIP93055,HIP 93055,18.954955,-55.833188,7.93,star
HIP93056,HIP 93056,18.954975,-44.301366,7.54,star
HIP93057,36Xi 1Sgr,18.955688,-20.656346,5.02,star
HIP93058,HIP 93058,18.955759,-63.379266,9.08,star
HIP93059,HIP 93059,18.955917,71.998538,8.65,star
HIP93060,HIP 93060,18.956378,17.674177,9.59,star
HIP93061,HIP 93061,18.956511,45.831181,8.1,star
HIP93062,HIP 93062,18.956538,64.830607,8.22,star
HIP93063,HIP 93063,18.956741,-0.73023,11.16,star
HIP93064,HIP 93064,18.957048,42.103457,7.25,star
HIP93065,HIP 93065,18.957113,-13.101339,8.07,star
HIP93066,HIP 93066,18.957116,-40.239124,9.29,star
HIP93067,HIP 93067,18.957213,18.587292,8.17,star
HIP93068,HIP 93068,18.957909,58.225026,6.47,star
HIP93069,HIP 93069,18.9585,-55.99189,8.86,star
HIP93070,HIP 93070,18.958663,38.9393,9.36,star
HIP93071,HIP 93071,18.959017,-42.103407,9.22,star
HIP93072,HIP 93072,18.959069,-19.046356,10.67,star
HIP93073,HIP 93073,18.959229,32.989564,6.91,star
HIP93074,HIP 93074,18.959554,-39.823195,6.29,star
HIP93075,HIP 93075,18.959752,-41.695702,8.77,star
HIP93076,HIP 93076,18.959917,-10.015964,8.9,star
HIP93077,HIP 93077,18.959919,-19.15313,7.02,star
HIP93078,HIP 93078,18.959989,-0.526373,7.66,star
HIP93079,HIP 93079,18.960605,9.861793,8.71,star
HIP93080,HIP 93080,18.960691,72.841137,11.29,star
HIP93081,HIP 93081,18.961361,4.982472,9.57,star
HIP93082,HIP 93082,18.961538,-85.56533,8.01,star
HIP93083,HIP 93083,18.96167,9.700488,9.28,star
HIP93084,HIP 93084,18.961895,9.697997,9.3,star
HIP93086,HIP 93086,18.962158,-55.481853,8.27,star
HIP93085,37Xi 2Sgr,18.962167,-21.106654,3.52,star
HIP93087,HIP 93087,18.962588,20.825558,9.05,star
HIP93088,HIP 93088,18.962979,-12.798748,8.96,star
HIP93089,HIP 93089,18.963143,-21.73954,8.31,star
HIP93090,HIP 93090,18.963314,-56.126698,7.86,star
HIP93091,HIP 93091,18.963434,-19.708707,8.01,star
HIP93092,HIP 93092,18.964001,-46.736238,8.05,star
HIP93093,HIP 93093,18.964289,-1.939864,9.57,star
HIP93094,HIP 93094,18.964763,36.859378,8.77,star
HIP93095,HIP 93095,18.965292,68.505677,8.37,star
HIP93096,HIP 93096,18.96574,-44.968542,9.76,star
HIP93097,HIP 93097,18.965904,77.050825,6.56,star
HIP93098,HIP 93098,18.966095,-42.339592,9.13,star
HIP93099,HIP 93099,18.966246,-38.169064,8.03,star
HIP93100,HIP 93100,18.966369,44.988081,8.09,star
HIP93101,HIP 93101,18.966705,5.90812,9.22,star
HIP93102,HIP 93102,18.96678,-47.45117,10.19,star
HIP93103,HIP 93103,18.967029,-11.504715,9.67,star
HIP93104,HIP 93104,18.967194,38.266188,5.89,star
HIP93105,HIP 93105,18.967202,56.408248,8.24,star
HIP93106,HIP 93106,18.967298,20.362786,8.84,star
HIP93107,HIP 93107,18.967331,13.468949,8.92,star
HIP93108,HIP 93108,18.967635,47.191848,7.82,star
HIP93111,HIP 93111,18.967983,28.161044,7.44,star
HIP93110,HIP 93110,18.967985,15.222026,8.77,star
HIP93109,HIP 93109,18.967997,-35.744778,8.7,star
HIP93112,HIP 93112,18.968276,60.322397,9.24,star
HIP93113,HIP 93113,18.968321,-51.159129,8.43,star
HIP93114,HIP 93114,18.968482,-30.825041,7.33,star
HIP93115,HIP 93115,18.968549,6.837957,9.19,star
HIP93116,HIP 93116,18.968849,12.027806,8.29,star
HIP93117,HIP 93117,18.969455,-83.422198,6.35,star
HIP93118,HIP 93118,18.969657,-20.42376,6.93,star
HIP93119,HIP 93119,18.969866,75.301632,10.16,star
HIP93120,HIP 93120,18.969904,-31.579103,9.4,star
HIP93121,HIP 93121,18.970162,24.708857,7.79,star
HIP93122,HIP 93122,18.970194,-57.261748,9.6,star
HIP93123,HIP 93123,18.970538,-28.752555,8.69,star
HIP93124,HIP 93124,18.970763,17.360912,5.33,star
HIP93125,HIP 93125,18.970812,-37.316989,7.68,star
HIP93126,HIP 93126,18.971463,-32.175636,7.37,star
HIP93127,HIP 93127,18.971712,23.845372,8.2,star
HIP93128,HIP 93128,18.972228,3.779779,8.38,star
HIP93129,HIP 93129,18.972233,39.64178,7.47,star
HIP93130,HIP 93130,18.972243,6.151497,10.58,star
HIP93131,HIP 93131,18.972353,8.539072,8.0,star
HIP93132,HIP 93132,18.972363,-24.876858,6.62,star
HIP93133,HIP 93133,18.972498,39.295653,8.42,star
HIP93134,HIP 93134,18.972579,-31.035975,6.09,star
HIP93135,HIP 93135,18.972847,-0.012648,9.1,star
HIP93136,HIP 93136,18.972896,22.074731,9.31,star
HIP93137,HIP 93137,18.973095,47.836757,7.68,star
HIP93138,HIP 93138,18.973251,6.239929,6.22,star
HIP93139,HIP 93139,18.973369,-79.13264,8.78,star
HIP93140,HIP 93140,18.973564,-22.529493,6.14,star
HIP93141,HIP 93141,18.973615,66.332558,8.97,star
HIP93142,HIP 93142,18.973807,1.198124,7.07,star
HIP93143,HIP 93143,18.974014,63.43338,8.28,star
HIP93145,HIP 93145,18.974014,53.093182,9.29,star
HIP93144,HIP 93144,18.974026,36.425884,8.14,star
HIP93146,HIP 93146,18.974213,39.778011,7.51,star
HIP93147,HIP 93147,18.974329,-34.835257,8.37,star
HIP93148,Lam Tel,18.974378,-52.938629,4.85,star
HIP93149,HIP 93149,18.97439,-34.214662,7.19,star
HIP93150,HIP 93150,18.974436,23.802343,7.24,star
HIP93151,HIP 93151,18.974552,-64.001475,6.94,star
HIP93152,HIP 93152,18.974987,-35.888926,8.87,star
HIP93153,HIP 93153,18.97503,35.117271,8.57,star
HIP93154,HIP 93154,18.975195,12.674407,10.11,star
HIP93155,HIP 93155,18.975256,-22.662647,9.08,star
HIP93156,HIP 93156,18.975365,32.987312,9.0,star
HIP93157,HIP 93157,18.975427,25.248691,7.53,star
HIP93158,HIP 93158,18.975675,14.363779,7.99,star
HIP93159,HIP 93159,18.975726,80.448345,7.93,star
HIP93160,HIP 93160,18.97579,26.061742,7.99,star
HIP93161,HIP 93161,18.976077,60.66732,6.91,star
HIP93162,HIP 93162,18.976299,79.38907,8.66,star
HIP93163,Ome Pav,18.976812,-60.20055,5.14,star
HIP93164,HIP 93164,18.976948,-14.768656,8.65,star
HIP93165,HIP 93165,18.977109,74.132934,7.03,star
HIP93166,HIP 93166,18.977353,31.532798,9.1,star
HIP93167,HIP 93167,18.97736,-56.912711,8.58,star
HIP93168,HIP 93168,18.977641,-30.791814,8.63,star
HIP93169,HIP 93169,18.978026,62.825339,8.17,star
HIP93170,HIP 93170,18.978089,-52.889635,9.01,star
HIP93171,HIP 93171,18.978165,20.623167,6.74,star
HIP93172,HIP 93172,18.978255,19.517171,9.43,star
HIP93173,HIP 93173,18.978299,54.87006,8.06,star
HIP93174,Eps CrA,18.978721,-37.107357,4.83,star
HIP93175,HIP 93175,18.979182,19.794393,6.52,star
HIP93176,HIP 93176,18.979208,-77.565488,8.97,star
HIP93177,HIP 93177,18.979608,40.679194,6.2,star
HIP93178,HIP 93178,18.979682,81.706246,9.85,star
HIP93179,10    Aql,18.979701,13.906648,5.91,star
HIP93181,HIP 93181,18.979803,-29.505019,9.42,star
HIP93180,HIP 93180,18.979808,-5.634837,7.25,star
HIP93182,HIP 93182,18.980078,-50.859759,8.83,star
HIP93183,HIP 93183,18.980212,-54.890438,8.92,star
HIP93184,HIP 93184,18.980676,-48.980882,9.68,star
HIP93185,HIP 93185,18.980833,30.180645,6.8,star
HIP93186,HIP 93186,18.980924,-51.465689,9.79,star
HIP93187,HIP 93187,18.981284,69.531292,6.52,star
HIP93188,HIP 93188,18.981388,-48.505923,6.63,star
HIP93189,HIP 93189,18.981402,-7.344669,9.54,star
HIP93190,HIP 93190,18.98142,-4.726675,7.49,star
HIP93191,HIP 93191,18.981597,-35.964563,7.58,star
HIP93192,HIP 93192,18.981825,36.884412,9.25,star
HIP93193,HIP 93193,18.982232,-41.313833,8.38,star
HIP93195,HIP 93195,18.982359,-0.503987,8.39,star
HIP93194,Sulafat,18.982395,32.689557,3.25,star
HIP93196,HIP 93196,18.983055,-27.652072,9.08,star
HIP93197,HIP 93197,18.983166,50.809143,6.32,star
HIP93198,HIP 93198,18.983589,49.319415,7.46,star
HIP93199,HIP 93199,18.983709,-74.782291,9.64,star
HIP93200,HIP 93200,18.983698,-12.587785,7.02,star
HIP93201,HIP 93201,18.984071,33.117216,6.98,star
HIP93202,HIP 93202,18.984856,-15.860005,8.02,star
HIP93203,11    Aql,18.984928,13.622245,5.27,star
HIP93204,HIP 93204,18.984932,43.721018,6.86,star
HIP93205,HIP 93205,18.984977,18.168101,9.18,star
HIP93206,HIP 93206,18.985393,-48.274466,11.13,star
HIP93207,HIP 93207,18.985403,-28.59268,8.66,star
HIP93208,HIP 93208,18.985492,-8.970552,7.59,star
HIP93209,HIP 93209,18.986379,-39.534712,6.49,star
HIP93210,HIP 93210,18.986748,39.217321,6.43,star
HIP93211,HIP 93211,18.986763,15.129852,7.36,star
HIP93212,HIP 93212,18.986873,-6.842079,7.52,star
HIP93213,HIP 93213,18.986987,-21.230658,8.55,star
HIP93214,HIP 93214,18.987447,31.681514,7.45,star
HIP93215,HIP 93215,18.987553,-7.133592,8.97,star
HIP93216,HIP 93216,18.987731,-8.158824,8.23,star
HIP93217,HIP 93217,18.988043,-26.876798,10.56,star
HIP93218,HIP 93218,18.98815,10.141004,6.75,star
HIP93219,HIP 93219,18.988436,-1.367606,8.47,star
HIP93220,HIP 93220,18.988896,-45.688269,8.23,star
HIP93221,HIP 93221,18.989222,-53.836913,8.72,star
HIP93222,HIP 93222,18.98929,41.636923,7.79,star
HIP93223,HIP 93223,18.989324,-47.329842,9.89,star
HIP93225,HIP 93225,18.989945,-12.840517,5.51,star
HIP93224,HIP 93224,18.98995,-19.279359,6.52,star
HIP93226,HIP 93226,18.990117,-50.343007,8.54,star
HIP93227,HIP 93227,18.990123,-35.913027,8.61,star
HIP93228,HIP 93228,18.990289,46.953261,8.1,star
HIP93229,HIP 93229,18.990363,-44.138153,8.59,star
HIP93230,HIP 93230,18.990613,17.09685,8.98,star
HIP93231,HIP 93231,18.99063,43.013217,7.54,star
HIP93232,HIP 93232,18.990736,-10.580278,8.6,star
HIP93234,HIP 93234,18.990772,-18.566433,6.37,star
HIP93233,HIP 93233,18.99078,-75.39008,6.7,star
HIP93235,HIP 93235,18.991198,-14.090624,9.44,star
HIP93236,HIP 93236,18.991304,43.733162,8.11,star
HIP93237,HIP 93237,18.991316,70.697253,7.89,star
